From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
HLA-A	A0A288QCR4	unreviewed	A0A288QCR4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QCS1	unreviewed	A0A288QCS1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QCS8	unreviewed	A0A288QCS8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QCT7	unreviewed	A0A288QCT7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QER0	unreviewed	A0A288QER0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QER7	unreviewed	A0A288QER7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QES5	unreviewed	A0A288QES5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QET2	unreviewed	A0A288QET2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QEU0	unreviewed	A0A288QEU0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QEU7	unreviewed	A0A288QEU7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QEV6	unreviewed	A0A288QEV6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRC2	unreviewed	A0A288QRC2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRC9	unreviewed	A0A288QRC9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRD7	unreviewed	A0A288QRD7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRE4	unreviewed	A0A288QRE4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRF2	unreviewed	A0A288QRF2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRF9	unreviewed	A0A288QRF9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QRG6	unreviewed	A0A288QRG6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXR8	unreviewed	A0A288QXR8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXS9	unreviewed	A0A288QXS9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXT9	unreviewed	A0A288QXT9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXV2	unreviewed	A0A288QXV2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXW0	unreviewed	A0A288QXW0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288QXX0	unreviewed	A0A288QXX0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0D9	unreviewed	A0A288R0D9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0E7	unreviewed	A0A288R0E7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0F2	unreviewed	A0A288R0F2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0F9	unreviewed	A0A288R0F9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0G6	unreviewed	A0A288R0G6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0H2	unreviewed	A0A288R0H2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R0I0	unreviewed	A0A288R0I0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R129	unreviewed	A0A288R129_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R136	unreviewed	A0A288R136_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R146	unreviewed	A0A288R146_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R155	unreviewed	A0A288R155_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R159	unreviewed	A0A288R159_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R166	unreviewed	A0A288R166_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A288R173	unreviewed	A0A288R173_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A291HVI4	unreviewed	A0A291HVI4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A291NGJ9	unreviewed	A0A291NGJ9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A291NGK6	unreviewed	A0A291NGK6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A291NGN0	unreviewed	A0A291NGN0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A291NMV1	unreviewed	A0A291NMV1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	364
HLA-A	A0A2D1CBM7	unreviewed	A0A2D1CBM7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2D1CHG2	unreviewed	A0A2D1CHG2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2D1WB98	unreviewed	A0A2D1WB98_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	273
HLA-A	A0A2D1WB99	unreviewed	A0A2D1WB99_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	273
HLA-A	A0A2D1WBC6	unreviewed	A0A2D1WBC6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	273
HLA-A	A0A2H4FZ96	unreviewed	A0A2H4FZ96_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZ98	unreviewed	A0A2H4FZ98_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA1	unreviewed	A0A2H4FZA1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA4	unreviewed	A0A2H4FZA4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA5	unreviewed	A0A2H4FZA5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA6	unreviewed	A0A2H4FZA6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA7	unreviewed	A0A2H4FZA7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZA8	unreviewed	A0A2H4FZA8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB0	unreviewed	A0A2H4FZB0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB4	unreviewed	A0A2H4FZB4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB5	unreviewed	A0A2H4FZB5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB6	unreviewed	A0A2H4FZB6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB7	unreviewed	A0A2H4FZB7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB8	unreviewed	A0A2H4FZB8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZB9	unreviewed	A0A2H4FZB9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC2	unreviewed	A0A2H4FZC2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC3	unreviewed	A0A2H4FZC3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC5	unreviewed	A0A2H4FZC5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC6	unreviewed	A0A2H4FZC6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC7	unreviewed	A0A2H4FZC7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZC9	unreviewed	A0A2H4FZC9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD1	unreviewed	A0A2H4FZD1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD2	unreviewed	A0A2H4FZD2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD3	unreviewed	A0A2H4FZD3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD6	unreviewed	A0A2H4FZD6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD7	unreviewed	A0A2H4FZD7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZD8	unreviewed	A0A2H4FZD8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE1	unreviewed	A0A2H4FZE1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE2	unreviewed	A0A2H4FZE2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE3	unreviewed	A0A2H4FZE3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE4	unreviewed	A0A2H4FZE4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE6	unreviewed	A0A2H4FZE6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZE7	unreviewed	A0A2H4FZE7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZF0	unreviewed	A0A2H4FZF0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZF1	unreviewed	A0A2H4FZF1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZF4	unreviewed	A0A2H4FZF4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZF5	unreviewed	A0A2H4FZF5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZW9	unreviewed	A0A2H4FZW9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZX7	unreviewed	A0A2H4FZX7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZY6	unreviewed	A0A2H4FZY6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4FZZ6	unreviewed	A0A2H4FZZ6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G006	unreviewed	A0A2H4G006_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G016	unreviewed	A0A2H4G016_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G024	unreviewed	A0A2H4G024_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2G8	unreviewed	A0A2H4G2G8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2H6	unreviewed	A0A2H4G2H6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2I2	unreviewed	A0A2H4G2I2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2I9	unreviewed	A0A2H4G2I9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2J6	unreviewed	A0A2H4G2J6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G2K1	unreviewed	A0A2H4G2K1_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3S9	unreviewed	A0A2H4G3S9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3T9	unreviewed	A0A2H4G3T9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3U9	unreviewed	A0A2H4G3U9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3V8	unreviewed	A0A2H4G3V8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3W0	unreviewed	A0A2H4G3W0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3W7	unreviewed	A0A2H4G3W7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3X0	unreviewed	A0A2H4G3X0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3X2	unreviewed	A0A2H4G3X2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3Y0	unreviewed	A0A2H4G3Y0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3Y8	unreviewed	A0A2H4G3Y8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G3Z8	unreviewed	A0A2H4G3Z8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4G408	unreviewed	A0A2H4G408_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4RK80	unreviewed	A0A2H4RK80_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	363
HLA-A	A0A2H4RK91	unreviewed	A0A2H4RK91_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4UK27	unreviewed	A0A2H4UK27_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4UK28	unreviewed	A0A2H4UK28_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4UK40	unreviewed	A0A2H4UK40_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4V0S9	unreviewed	A0A2H4V0S9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4V664	unreviewed	A0A2H4V664_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	273
HLA-A	A0A2H4WPW3	unreviewed	A0A2H4WPW3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPW6	unreviewed	A0A2H4WPW6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPX0	unreviewed	A0A2H4WPX0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPX6	unreviewed	A0A2H4WPX6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPX7	unreviewed	A0A2H4WPX7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY0	unreviewed	A0A2H4WPY0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY5	unreviewed	A0A2H4WPY5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY6	unreviewed	A0A2H4WPY6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY7	unreviewed	A0A2H4WPY7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY8	unreviewed	A0A2H4WPY8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPY9	unreviewed	A0A2H4WPY9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPZ0	unreviewed	A0A2H4WPZ0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPZ2	unreviewed	A0A2H4WPZ2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPZ8	unreviewed	A0A2H4WPZ8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WPZ9	unreviewed	A0A2H4WPZ9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WQ02	unreviewed	A0A2H4WQ02_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WQ03	unreviewed	A0A2H4WQ03_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WQ08	unreviewed	A0A2H4WQ08_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WQ10	unreviewed	A0A2H4WQ10_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4WQ12	unreviewed	A0A2H4WQ12_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4Z997	unreviewed	A0A2H4Z997_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2H4ZAR8	unreviewed	A0A2H4ZAR8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAS3	unreviewed	A0A2H4ZAS3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAS5	unreviewed	A0A2H4ZAS5_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAS6	unreviewed	A0A2H4ZAS6_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAS9	unreviewed	A0A2H4ZAS9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAT0	unreviewed	A0A2H4ZAT0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAT3	unreviewed	A0A2H4ZAT3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAT7	unreviewed	A0A2H4ZAT7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAT9	unreviewed	A0A2H4ZAT9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAU0	unreviewed	A0A2H4ZAU0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAU2	unreviewed	A0A2H4ZAU2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAU7	unreviewed	A0A2H4ZAU7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAV0	unreviewed	A0A2H4ZAV0_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAV3	unreviewed	A0A2H4ZAV3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZAV4	unreviewed	A0A2H4ZAV4_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	365
HLA-A	A0A2H4ZRT0	unreviewed	A0A2H4ZRT0_HUMAN	Truncated MHC class I antigen	HLA-A	Homo sapiens (Human)	270
HLA-A	A0A2H5CP65	unreviewed	A0A2H5CP65_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	273
HLA-A	A0A2H5CPE7	unreviewed	A0A2H5CPE7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	337
HLA-A	A0A2I4PYZ2	unreviewed	A0A2I4PYZ2_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PYZ3	unreviewed	A0A2I4PYZ3_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PYZ8	unreviewed	A0A2I4PYZ8_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PYZ9	unreviewed	A0A2I4PYZ9_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ00	unreviewed	A0A2I4PZ00_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ01	unreviewed	A0A2I4PZ01_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ04	unreviewed	A0A2I4PZ04_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ05	unreviewed	A0A2I4PZ05_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ06	unreviewed	A0A2I4PZ06_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ07	unreviewed	A0A2I4PZ07_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ08	unreviewed	A0A2I4PZ08_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ09	unreviewed	A0A2I4PZ09_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ10	unreviewed	A0A2I4PZ10_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ11	unreviewed	A0A2I4PZ11_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ12	unreviewed	A0A2I4PZ12_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ13	unreviewed	A0A2I4PZ13_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ16	unreviewed	A0A2I4PZ16_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ17	unreviewed	A0A2I4PZ17_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ18	unreviewed	A0A2I4PZ18_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ19	unreviewed	A0A2I4PZ19_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ20	unreviewed	A0A2I4PZ20_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ21	unreviewed	A0A2I4PZ21_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ22	unreviewed	A0A2I4PZ22_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ24	unreviewed	A0A2I4PZ24_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ26	unreviewed	A0A2I4PZ26_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ27	unreviewed	A0A2I4PZ27_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ28	unreviewed	A0A2I4PZ28_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ29	unreviewed	A0A2I4PZ29_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ30	unreviewed	A0A2I4PZ30_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ33	unreviewed	A0A2I4PZ33_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ35	unreviewed	A0A2I4PZ35_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ37	unreviewed	A0A2I4PZ37_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ38	unreviewed	A0A2I4PZ38_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ39	unreviewed	A0A2I4PZ39_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ40	unreviewed	A0A2I4PZ40_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ41	unreviewed	A0A2I4PZ41_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ43	unreviewed	A0A2I4PZ43_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ44	unreviewed	A0A2I4PZ44_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ47	unreviewed	A0A2I4PZ47_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ48	unreviewed	A0A2I4PZ48_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ49	unreviewed	A0A2I4PZ49_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ50	unreviewed	A0A2I4PZ50_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ51	unreviewed	A0A2I4PZ51_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ53	unreviewed	A0A2I4PZ53_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ54	unreviewed	A0A2I4PZ54_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ55	unreviewed	A0A2I4PZ55_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ58	unreviewed	A0A2I4PZ58_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ59	unreviewed	A0A2I4PZ59_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
HLA-A	A0A2I4PZ61	unreviewed	A0A2I4PZ61_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	181
